Unique number,"Возраст, полных лет",Гражданство,Стаж вождения,Пол,КБМ,Город,Марка,Модель,Тип ТС ,Год выпуска,Расположение руля,Объём двигателя,Цвет,Период страхования,Страховая премия,Льготы,Дата проишествия,Регион ДТП,Сумма убытка
7d490f2cf3bedcc9ed47f740772009b1,56,Казахстан,19,М,8,Нур-Султан,Delica,Mitsubishi,Легковые автомобили,01/12/1994,Справа,2800,зелёный металлик,15.06.2013-14.06.2014,12476,,,,
7d62ed470a2a466fa2b5b4f5323dbbf9,33,Казахстан,15,М,4,Береке,Galant,Mitsubishi,Легковые автомобили,01/12/1995,Слева,1800,синий металлик,21.05.2013-20.05.2014,10229,,,,
7db1e94394c8a0747ebfdee0efad7730,57,Казахстан,12,М,9,Алматы,Outlander,Mitsubishi,Легковые автомобили,01/12/2002,Слева,2378,серебристый,23.06.2013-22.12.2013,9538,,,,
7e486a9e92777c8303c080507b16a032,54,Казахстан,37,М,9,Алматы,Pajero,Mitsubishi,Легковые автомобили,01/01/2009,Слева,3000,серебристый,14.06.2013-13.06.2014,14243,,,,
7e796b8ee5544c09f16e4e793eb614f5,30,Казахстан,12,М,7,Актобе,Montero,Mitsubishi,Легковые автомобили,01/12/2000,Слева,2979,белый,23.05.2013-22.11.2013,4322,,,,
7f51fa09290118b2929c3055b324da0e,45,Казахстан,19,М,9,Алматы,Delica,Mitsubishi,Легковые автомобили,01/12/1998,Справа,2830,комбинированный,01.06.2013-22.05.2014,15280,,,,
7f51fa09290118b2929c3055b324da0e,45,Казахстан,19,М,9,Алматы,Delica,Mitsubishi,Легковые автомобили,01/12/1998,Справа,2830,комбинированный,23.05.2013-22.05.2014,15667,,,,
7f71a5cd6f1b2d17107e9027ddd988b8,71,Казахстан,34,М,8,Актобе,Space wagon,Mitsubishi,Легковые автомобили,01/01/1997,Слева,1997,зеленый металлик,05.06.2013-04.06.2014,3828,Инвалид ,,,
7f7e2f7548d8c2b4bedce70533ec13c5,74,Казахстан,19,М,9,Алматы,Pajero,Mitsubishi,Легковые автомобили,01/12/2008,Слева,3000,серо-золотистый,25.06.2013-24.06.2014,14243,,,,
7fbb6341aed6865286cb4835cf157e0a,49,Казахстан,20,М,8,Алматы,Montero Sport,Mitsubishi,Легковые автомобили,01/12/2000,Слева,3000,вишневый металлик,19.06.2013-18.06.2014,16786,,,,
801e45d73d48be60bef803ff3534884c,37,Казахстан,17,М,9,Алматы,Delica,Mitsubishi,Легковые автомобили,01/12/1996,Справа,2470,белый,04.06.2013-03.06.2014,21262,,,,
80ab8f741ec3d06399eec0617ba894aa,58,Казахстан,17,Ж,9,Кокшетау,Space wagon,Mitsubishi,Легковые автомобили,01/01/1996,Слева,2000,красный,02.06.2013-01.06.2014,6987,,,,
80d595708ce1f4968bf35d201cdfda2a,32,Казахстан,8,Ж,6,Алматы,Colt,Mitsubishi,Легковые автомобили,01/12/1993,Слева,1597,красный,23.06.2013-22.06.2014,9690,,,,
8135cbfef4b96256815f07492f22b291,34,Казахстан,16,М,8,Нур-Султан,Pajero,Mitsubishi,Легковые автомобили,01/12/2007,Слева,3000,серебристый,02.06.2013-24.04.2014,10161,,,,
8239581ed6dcc44deeda6d8428833569,36,Казахстан,10,М,6,Ковыльное,Pajero,Mitsubishi,Легковые автомобили,01/12/1993,Слева,2500,темно-серый металлик архивный,25.05.2013-24.11.2013,3421,,,,
8243c1af78c69482fb71664cbf3f9b4d,32,Казахстан,14,М,8,Атбасар,Pajero,Mitsubishi,Легковые автомобили,01/12/2002,Слева,3000,серебристый металлик архивный,08.06.2013-07.06.2014,5988,,,,
825eb79c975a28efc8cc37c489ee0e54,54,Казахстан,35,Ж,9,Нур-Султан,Pajero,Mitsubishi,Легковые автомобили,01/01/2007,Слева,3000,бежевый,22.06.2013-21.06.2014,14291,,,,
8269bdec7dbc866e6bb1bc3423ebaa00,38,Казахстан,12,М,6,Нур-Султан,Pajero,Mitsubishi,Легковые автомобили,01/12/2007,Слева,3000,черный,02.07.2013-01.07.2014,12854,,,,
8345f3578e19b437be1a8880d2ef72cf,69,Казахстан,20,М,9,Шымкент,Galant,Mitsubishi,Легковые автомобили,01/01/1990,Слева,1800,золотистый металлик,04.07.2013-03.07.2014,2673,Инвалид ,,,
8401b00d29b7e898176c7f88bcb11bf2,27,Казахстан,9,М,7,Алматы,Delica,Mitsubishi,Легковые автомобили,01/12/1995,Справа,2470,зелёный,15.06.2013-20.03.2014,17963,,,,
843523b7372c01abb0f82d221ae21926,32,Казахстан,14,М,8,Алматы,Montero Sport,Mitsubishi,Легковые автомобили,01/12/2001,Слева,3000,белый,31.05.2013-30.05.2014,16786,,,,
844546d38fdb2809db6005ddf80ea97f,39,Казахстан,19,М,9,Алматы,Montero Sport,Mitsubishi,Легковые автомобили,01/12/1998,Слева,3000,черный,12.07.2013-11.07.2014,15667,,,,
84f677f958dcc3a1b55414e3e828313b,63,Казахстан,43,М,6,Нур-Султан,Pajero,Mitsubishi,Легковые автомобили,01/12/1994,Слева,2972,синий,08.06.2013-07.12.2013,7089,,,,
8504821960f0e6cb64ee17c5b2f26c31,39,Казахстан,17,М,5,Алматы,Galant,Mitsubishi,Легковые автомобили,01/12/1996,Слева,1834,зелёный металлик,26.06.2013-27.02.2014,13631,,,,
8521435300627f711257e9b62a8f2d0a,31,Казахстан,15,М,3,Актобе,Montero Sport,Mitsubishi,Легковые автомобили,01/12/2002,Слева,3000,серебристый металлик архивный,30.06.2013-29.06.2014,10208,,,,
85b5a4664180eb96a0bafa3f0e5609c2,56,Казахстан,9,Ж,7,Алматы,Outlander,Mitsubishi,Легковые автомобили,01/12/2003,Слева,2400,серебристый металлик архивный,12.06.2013-11.06.2014,19024,,,,
85d9feaf28efb0f398645e1edc2d5187,33,Казахстан,5,М,9,Костанай,Diamante,Mitsubishi,Легковые автомобили,01/12/1996,Справа,2500,темно-серый металлик архивный,25.05.2013-11.02.2014,11155,,,,
860289d65a2a706914c1d5db81261cb3,43,Казахстан,8,М,9,Нур-Султан,Carisma,Mitsubishi,Легковые автомобили,01/12/1997,Слева,1800,вишневый,22.05.2013-21.05.2014,5988,,,,
861d1bb20de7a4e3ecc7b89eee3e4828,60,Казахстан,17,М,8,Акжар,Galant,Mitsubishi,Легковые автомобили,01/12/1993,Слева,1755,зелёный,11.06.2013-10.06.2014,10175,,,,
870b5087340a930c9367594a7d57d8e9,54,Казахстан,14,Ж,9,Петропавловск,Colt,Mitsubishi,Легковые автомобили,01/12/1997,Слева,1597,красный,13.06.2013-12.06.2014,7542,,,,
8722893c128d592ca1b9ece989586c99,39,Казахстан,20,М,8,Алматы,Pajero,Mitsubishi,Легковые автомобили,01/12/1996,Справа,2830,белый,25.06.2013-24.06.2014,8075,,,,
87d603b9b70e195c3553eda5e28d9b9e,65,Казахстан,20,М,6,"Атбасар,Атбасар",Pajero,Mitsubishi,Легковые автомобили,01/12/1995,Слева,2830,комбинированный,25.06.2013-24.06.2014,6787,,,,
87f939eaa5ee0ec26c6c21ac024ada98,32,Казахстан,12,М,8,Алматы,Carisma,Mitsubishi,Легковые автомобили,01/12/1996,Слева,1834,темно-зеленый,31.05.2013-30.11.2013,9026,,,,
880cfa6bb160569ad9fbdb782bc6afcd,51,Казахстан,19,М,9,Алматы,L300,Mitsubishi,Легковые автомобили,01/12/1997,Слева,1997,белый,04.07.2013-03.07.2014,15667,,,,
881c861d7c24e710c16cb4b3aa6791f8,53,Казахстан,19,Ж,3,Актобе,ASX,Mitsubishi,Легковые автомобили,01/01/2012,Слева,2000,серый,21.06.2013-25.05.2014,8619,,,,
881c861d7c24e710c16cb4b3aa6791f8,53,Казахстан,19,Ж,3,Актобе,ASX,Mitsubishi,Легковые автомобили,01/01/2012,Слева,2000,серый,26.05.2013-25.05.2014,9280,,,,
88e444fc240ab264bafc96118502beb8,68,Казахстан,11,М,9,Алматы,Pajero,Mitsubishi,Легковые автомобили,01/12/1993,Справа,2470,комбинированный,25.05.2013-24.05.2014,15667,,,,
89139c1563a6b828adc88184b9916818,66,Казахстан,17,Ж,8,Талдыкорган,Pajero,Mitsubishi,Легковые автомобили,01/12/2007,Слева,3000,серебристый,21.06.2013-20.06.2014,4588,Инвалид ,,,
894aa7d3eaf6f650e438f2ac8cb296ce,43,Казахстан,19,М,9,Панфилово,Pajero,Mitsubishi,Легковые автомобили,01/12/2007,Слева,3000,золотистый металлик,04.06.2013-03.06.2014,7831,,,,
89db50405eae2670258499869d70b5e3,51,Казахстан,21,М,9,Алматы,Pajero,Mitsubishi,Легковые автомобили,01/12/1999,Справа,1830,белый,26.05.2013-25.05.2014,21150,,,,
8a1d212bd997444de7b6033dd7c480bd,34,Казахстан,15,М,9,Алматы,Pajero,Mitsubishi,Легковые автомобили,01/12/2000,Слева,2972,зеленый металлик,08.06.2013-07.06.2014,16786,,,,
8a4e8c3f1420df823d1bb925aedeaff0,58,Казахстан,10,М,6,Караганда,Delica,Mitsubishi,Легковые автомобили,01/12/1992,Справа,2470,черный,22.05.2013-21.05.2014,8934,,,,
8a75673a5163839cc18b1a6e8af08770,30,Казахстан,7,М,3,Кокшетау,Galant,Mitsubishi,Легковые автомобили,01/12/1995,Слева,1800,серебристый металлик архивный,15.06.2013-14.12.2013,5504,,,,
8a8b396dd36601ff045fed0118c78f80,63,Казахстан,20,М,8,Алматы,Galant,Mitsubishi,Легковые автомобили,01/12/1990,Слева,1983,коричневый,16.06.2013-15.06.2014,16786,,,,
8aad2c2036055eff9d7c978cea380f62,26,Казахстан,0,М,5,Алматы,Delica,Mitsubishi,Легковые автомобили,01/12/1995,Справа,2476,голубой металлик,08.06.2013-18.02.2014,15540,,,,
8b4fc3b6e7b38db44d7322b23701a37c,38,Казахстан,16,Ж,8,Алматы,Outlander,Mitsubishi,Легковые автомобили,01/12/2004,Слева,2378,белый,06.06.2013-05.06.2014,16786,,,,
8b6cbc4559289b7c30edee63004cc6db,50,Казахстан,32,М,9,Костанай,.,Mitsubishi,Легковые автомобили,01/12/1993,Слева,2477,серо-синий,05.06.2013-04.12.2013,9854,,,,
8be3af67a06fafaabc4965ee902b7f1b,39,Казахстан,10,Ж,8,Алматы,Pajero,Mitsubishi,Легковые автомобили,01/12/2001,Слева,3000,белый,08.06.2013-07.06.2014,16786,,,,
8bf1d74977e0e2ee853feafd6a165627,63,Казахстан,20,М,9,Нур-Султан,Pajero,Mitsubishi,Легковые автомобили,01/12/1995,Справа,2830,серебристый металлик архивный,05.06.2013-04.06.2014,7833,Приравн.Лицо ,,,
8c70d0e187e80f78399b397244e2b6c6,37,Казахстан,20,М,8,Актау,Pajero,Mitsubishi,Легковые автомобили,01/12/2006,Слева,3000,серебристый,31.05.2013-30.05.2014,5929,,,,
8ccc72934e981f1273d045dcc946753c,47,Казахстан,18,М,9,Алматы,Lancer,Mitsubishi,Легковые автомобили,01/12/2005,Слева,1800,темно-синий металлик,15.06.2013-14.06.2014,15667,,,,
8ccc72934e981f1273d045dcc946753c,47,Казахстан,18,М,9,Алматы,Lancer,Mitsubishi,Легковые автомобили,01/12/2005,Слева,1800,темно-синий металлик,20.06.2013-14.06.2014,15452,,,,
8cded6514cf1b598ff53ab6083b1e80d,34,Казахстан,11,М,5,Петропавловск,.,Mitsubishi,Легковые автомобили,01/12/1995,Слева,1834,зеленый металлик,22.05.2013-21.11.2013,4563,,,,
8ce7af217ec8af9873f4c31d5b349bb6,41,Казахстан,18,Ж,7,Алматы,Pajero,Mitsubishi,Легковые автомобили,01/12/2008,Слева,3000,черный,31.05.2013-10.01.2014,10034,,,,
8d0932983672ef0a3e878fc72f7ee1dd,38,Казахстан,20,М,7,Есик,Delica Space Gear,Mitsubishi,Легковые автомобили,01/12/1997,Справа,2830,серебристый металлик архивный,02.07.2013-01.07.2014,17905,,,,
8e5846661967b111b1afe3054798cf24,28,Казахстан,10,М,5,Алматы,Outlander,Mitsubishi,Легковые автомобили,01/12/2003,Слева,2400,серебристый металлик архивный,08.06.2013-07.06.2014,23388,,,,
8e5b98fe83a1cb08523289b68a94bd2a,29,Казахстан,7,Ж,3,Алматы,Rvr,Mitsubishi,Легковые автомобили,01/12/1997,Справа,1990,черный металлик,12.06.2013-08.05.2014,22326,,,,
8e6fac3b46a78f20c4bb10d03b4db772,52,Казахстан,20,М,7,Алматы,Outlander,Mitsubishi,Легковые автомобили,01/12/2004,Слева,2378,белый,21.05.2013-20.05.2014,22381,,,,
8e913ff4d304d862c40d1f09e9b98b21,59,Казахстан,19,М,9,Актау,Pajero,Mitsubishi,Легковые автомобили,01/12/2007,Слева,3000,серебристый,22.06.2013-21.06.2014,5533,,,,
8ef52eba4cf307e74b70dd855c38c6a4,35,Казахстан,16,Ж,8,Алматы,Montero,Mitsubishi,Легковые автомобили,01/12/2000,Слева,3000,черный металлик,16.06.2013-24.12.2013,8830,,,,
8f9a1126783e26782af888c97af28fdf,48,Казахстан,19,М,4,Алматы,Delica,Mitsubishi,Легковые автомобили,01/12/2002,Слева,2350,комбинированный,06.01.2014-05.01.2015,21262,,,,
8fcc1e69701f73b6722aa4d5a9814f43,56,Казахстан,38,М,8,Алматы,Pajero,Mitsubishi,Легковые автомобили,01/12/2013,Слева,3828,серебристый,09.06.2013-08.06.2014,15260,,,,
8ff539d325e216d034b4ed9bc1df6eeb,51,Казахстан,19,Ж,7,Кокшетау,Lancer,Mitsubishi,Легковые автомобили,01/01/1994,Слева,1998,красный,07.06.2013-10.12.2013,4091,,,,
90014e06bfb9c1feeaef0dbd78498a8f,35,Казахстан,16,М,8,Алматы,Montero Sport,Mitsubishi,Легковые автомобили,01/01/2003,Слева,3000,золотистый металлик,21.05.2013-20.05.2014,17905,,,,
911b27223bcfc92df15929606bc2f428,52,Казахстан,6,Ж,7,Алматы,Galant,Mitsubishi,Легковые автомобили,01/12/1991,Слева,1755,темно-серый металлик архивный,01.07.2013-30.06.2014,18800,,,,
916ec5b19a322a9ea4ebcdd1ba6d918e,34,Казахстан,11,М,9,Алматы,Delica,Mitsubishi,Легковые автомобили,01/12/1994,Справа,2830,комбинированный,22.06.2013-21.06.2014,15667,,,,
919e66b6abd3480160e20bb1c6faa4ee,38,Казахстан,19,М,9,Петропавловск,.,Mitsubishi,Легковые автомобили,01/01/1992,Слева,1834,вишневый,20.06.2013-19.12.2013,4034,,,,
91a8f3be7578ec02763a62778dc1a0b5,56,Казахстан,8,М,3,Боралдай,Galant,Mitsubishi,Легковые автомобили,01/12/1993,Слева,1800,бордовый металлик,23.06.2013-22.06.2014,10767,,,,
91bf7e7935ef7c6cdb3d8adc6817cc5a,51,Казахстан,20,М,9,Костанай,Pajero,Mitsubishi,Легковые автомобили,01/12/2008,Слева,2972,белый,10.06.2013-09.06.2014,9383,,,,
91f8e6cbc31fc78901d37564263c4e30,50,Казахстан,19,М,8,"Атбасар,Атбасар",Galant,Mitsubishi,Легковые автомобили,01/12/1991,Слева,1800,серебристый,16.06.2013-15.06.2014,5988,,,,
